ID,Answer
3963,躁鬱症
3964,精神障礙
3965,精神障礙
3966,精神障礙
3967,四川
3968,世兵制
3969,泰晤士報
3970,泰晤士報
3971,倫敦時報
3972,保守黨
3973,米蘭
3974,378年
3975,西哥特人談判，他結束了西哥特人隊東部帝國的威脅，但他也不再打算重新征服吸毒帝國
3976,阿瓦爾人
3977,安提俄
3978,廣州
3979,神話人物黃帝
3980,宋教仁
3981,江南平原
3982,市長
3983,民主聖地
3984,王永清
3985,黃大勇
3986,騰訊
3987,沈佳宜
3988,
3989,張之洞
3990,1923年
3991,李達
3992,法國
3993,2013年
3994,威廉吉爾伯特
3995,吉爾古特
3996,班傑明富蘭克林
3997,班傑明富蘭克林
3998,琥珀摩擦實驗
3999,熱能
4000,同級發電機
4001,蒸汽渦輪發動機將熱能轉換成動力，驅動這種發電機進行，發電，認識的其他種人，內容豐厚，水利也可以用來發電。這種發電機的外形絲毫不像法拉利找錢，發明的同級發電機。但是他所根據的運動的女人就是法拉第定律
4002,變形
4003,赤腳上
4004,日出
4005,五部
4006,美國電影藝術與科學學院
4007,普勞圖斯
4008,更具成熟追求形式的完美
4009,米蘭德
4010,磨山
4011,四
4012,距離比較遠之故
4013,七天三小時
4014,公元前2600年
4015,明兒
4016,尼羅河
4017,恆河
4018,美國電影藝術與科學學院
4019,奧斯卡金像獎
4020,20卡，金像獎金獎，20考講話，20卡是每年由美國電影藝術與科學學院
4021,瑪格麗特喝力克女士
4022,奧斯卡
4023,審委員
4024,1939年
4025,盛業大廈大學
4026,伯伯
4027,教師教學質量不好
4028,戊戌變法是木
4029,梁啓超
4030,徐才厚
4031,徐才厚
4032,蘇聯或獨立國協
4033,李提摩太
4034,康有爲
4035,義和拳
4036,歐美日列強
4037,2007年
4038,21196.18公里
4039,零三十七
4040,漢長城
4041,蒙古境內戈壁
4042,漢
4043,朝鮮平壤
4044,契丹
4045,明朝
4046,點燃煙火
4047,長城
4048,中英煙臺條約
4049,中英煙臺條約，其中規定英國可向重慶派駐領事。1890年3月31日，中英簽訂新訂煙臺條約續增專條
4050,重慶
4051,重慶
4052,
4053,抗日戰爭
4054,重慶
4055,火災演習
4056,重慶
4057,重慶
4058,兵工廠
4059,沙坪壩公園
4060,
4061,重慶
4062,外貿
4063,第七
4064,子工業
4065,重慶
4066,馬關條約
4067,非人爲的危險
4068,蓄意攻擊
4069,天蠍是裝甲的防護方式，可用來對抗高爆反坦克彈
4070,幾點鐘鬧鐘叫
4071,語音輸入法幫他培訓社區的辦公摩天大樓
4072,陳水扁
4073,2005年
4074,巡撫
4075,中國共產黨
4076,香港總督
4077,1895年
4078,麥克，桑德
4079,反對同性婚姻的人
4080,
4081,1995年
4082,同性婚姻法
4083,戀男性
4084,不受社會福利保障的困境
4085,騰訊會員
4086,荷蘭
4087,荷蘭
4088,荷蘭
4089,1884年
4090,德國
4091,1939年
4092,1929年
4093,貝爾德
4094,太空遊客
4095,60歲
4096,
4097,英國
4098,1989年
4099,波蘭
4100,綠島
4101,火燒山
4102,兩個
4103,那些自以爲快樂爲目標的人
4104,米爾頓
4105,19世紀
4106,大般若經
4107,玄奘法師
4108,宋朝
4109,東吳大學
4110,2014年
4111,無法
4112,閩南語
4113,1945年
4114,1966年
4115,1942年
4116,1942年
4117,1942年
4118,美國電影學會
4119,1985年
4120,1991年
4121,1948年
4122,小白兔
4123,優秀西部片
4124,1947年
4125,學位
4126,1945年
4127,
4128,洛杉磯西木區
4129,史都華
4130,1949年
4131,基督教
4132,祁漢吉米史都華
4133,政治
4134,1939年
4135,密實度話
4136,豐臣秀吉
4137,1592年
4138,岩石圈
4139,有岩漿冷卻凝固
4140,大西洋，印度洋
4141,一個月
4142,持續過高時，就會整段
4143,心臟病
4144,生產地
4145,英國
4146,日本
4147,1984年
4148,2008年
4149,阿伊努人
4150,安醫龍
4151,
4152,1899年
4153,日本政府
4154,釣魚臺
4155,山羊
4156,山羊
4157,釣魚臺主權的爭議
4158,15世紀
4159,1918年
4160,1909年
4161,美軍戰機
4162,航路標誌法
4163,1月14日
4164,1857年
4165,巴麥尊
4166,巴麥尊
4167,1858年
4168,5月20日
4169,2011年
4170,仙台市
4171,東芝
4172,業績不佳，財報造假而面臨倒閉風險。2015年7月爆發，涉及高達16億美元的會計造假案件，主要爲來自晶片及半導體部門的虛假營銷
4173,1984年
4174,2006年
4175,
4176,公元372年
4177,北魏藝術風格
4178,印度佛教文化
4179,印尼
4180,
4181,語言形式
4182,12世紀
4183,水墨畫
4184,漢明帝
4185,20級
4186,南北朝時期
4187,高浮雕
4188,唐朝
4189,高窟
4190,莫高窟
4191,約翰克希爾
4192,
4193,君主制
4194,匈牙利
4195,激進黨
4196,政治原因被監禁
4197,1921年
4198,拉丁文
4199,倭寇
4200,南宋
4201,清同治年間
4202,愛情萬歲
4203,劉若英
4204,2001年
4205,馬莎正式進入義工隊服役，隔年2月21級怪受，則分別因扁平足及地中海貧血症狀
4206,1790年
4207,貝爾福
4208,貝爾福
4209,1939年
4210,皇家自由醫院
4211,皇家自由醫院，吉倫大學院附屬醫院
4212,1906年
4213,威爾金斯樓」或是?[SEP]倫敦大學學院的本部校園坐落於倫敦市中心的布魯姆斯伯裏區，接近高仁杰。這裏曝光了學校大部分的院系設置，主圖書館，倫敦大學學院劇院，幾輪大學院附屬醫院。著名校園建築
4214,理事會
4215,理事會，負責監管學校的政策及未來的發展方向。理事會共有20萬美元，11位是校外成員，西魏
4216,中國民主建國會
4217,文化教育界高級人士
4218,文化教育界
4219,宋慶齡
4220,1945年
4221,國際聯盟
4222,58個
4223,凡爾賽條約
4224,1960年
4225,1960年
4226,外圍賽
4227,歐洲足球錦標賽
4228,西班牙
4229,抽籤
4230,1927年
4231,1927年
4232,法國
4233,南斯拉夫
4234,地區性國際政治組織
4235,非洲
4236,內蒙古自治區
4237,關內
4238,朝陽市
4239,四個
4240,國防大臣，三軍司令由現役四星上將
4241,
4242,波斯灣東南岸
4243,1960年代
4244,商業模式
4245,英國
4246,1820年
4247,很合理的稅制
4248,1966年
4249,1975年
4250,2006年
4251,七
4252,皇家法律
4253,142個
4254,綠線
4255,1947年
4256,黑人
4257,1960年
4258,法律制裁
4259,募兵以後，人招收不到足夠士兵時才使用的手段，強迫某些羅馬公民入伍，如不接受，將會導致法律制裁。由於募兵一般都能滿足病人需求，徵兵情況就很少發生了，而且使用這種強迫式的手法，會使羅馬公民感到非常不滿，實際上的這種情景就更少了。但是輔助軍團的士兵來源就不那麼懷舊了。共和末期
4260,羅馬公民權
4261,奧古斯都
4262,薪水
4263,百夫長
4264,河南
4265,2002年
4266,黃河鐵路公路大橋
4267,1952年
4268,南國農
4269,蕭樹滋
4270,蕭樹滋
4271,李克東
4272,饅頭叫[UNK]包
4273,[UNK]包
4274,[UNK]包
4275,黔湘渝三省市交界之霧靈山區。南寧，黔東南州
4276,丘陵
4277,黔湘渝三省市交界之霧靈山區
4278,西德
4279,磚石
4280,邊防系統
4281,柏林圍牆
4282,四個
4283,1949年
4284,1949年
4285,1961年
4286,烏利希
4287,客座教授
4288,肝癌
4289,1978年
4290,1977年
4291,1978年
4292,國際奧委會第48屆年會
4293,中華人民共和國
4294,宋美齡
4295,分離主義
4296,李烈鈞
4297,李烈鈞
4298,人家軍事委員會
4299,肝臟
4300,治療偏頭痛
4301,麥角胺
4302,英國
4303,1711年
4304,英國
4305,漢韻盈
4306,文化大革命
4307,漢韻盈
4308,漢韻盈
4309,香港站
4310,1998年
4311,青衣站
4312,九龍站
4313,
4314,微博號
4315,漢江看水
4316,峽谷
4317,私立研究型
4318,1740年
4319,華頓商學院
4320,第四
4321,唐朝
4322,劍橋大學
4323,92英畝
4324,獸醫學院
4325,血液
4326,露點溫度
4327,土耳其
4328,柏林
4329,1920年
4330,1997年
4331,俄羅斯聯邦
4332,共和國元首
4333,第二次世界大戰
4334,中南海
4335,明代
4336,中南海
4337,新方定北海
4338,袁世凱
4339,袁世凱
4340,新華門
4341,新華門
4342,1975年
4343,彰化市
4344,1966年
4345,平原區
4346,1959年
4347,張老師是彰化縣人口最多的行政區，一位全國人口最多的縣轄市也有234000多人，同時也是全國人口第三祕籍的現象是，僅次於新竹縣竹北市級花蓮縣，花蓮市
4348,張老師是彰化縣人口最多的行政區，一位全國人口最多的縣轄市也有234000多人，同時也是全國人口第三祕籍的現象是，僅次於新竹縣竹北市級花蓮縣，花蓮市
4349,四年
4350,市政會議
4351,加入歐盟
4352,
4353,337年
4354,723公里
4355,
4356,723公里，這條邊界在俄國方面，很多部分屬於北高加索聯邦區，依次是由西至東分別爲，克拉斯諾達爾聯邦區
4357,歐盟國家而與俄羅斯
4358,農業
4359,計劃經濟
4360,2006年
4361,拜占庭
4362,
4363,1923年9月1日
4364,1933年
4365,九龍寨城
4366,九龍城是香港18區之一，九龍城區的中心部分，名稱起源於19世紀清政府駐軍的九龍寨城及九龍強村之一，城牆後於二戰期間被日軍拆毀，當時九龍戰神
4367,1998年
4368,九龍城區
4369,拮据
4370,1917年
4371,一個月
4372,省立第11示範學校第二期
4373,1934年
4374,蔣中正傾注南昌，行營指揮，顧祝同
4375,
4376,廣州行營
4377,西班牙語
4378,
4379,黃河
4380,海東市
4381,1914年
4382,九江市
4383,49.2%
4384,3.92萬畝
4385,3.92萬畝
4386,喜馬拉雅山
4387,6656米
4388,喜馬拉雅山脈
4389,
4390,諾伊大學
4391,1943年
4392,1899年
4393,圈養個體的物種的術語。生物在地球上有週期性的大滅絕，在大滅絕
4394,人類
4395,金正恩
4396,社會主義市場經濟體制
4397,金正恩
4398,2009年
4399,金正恩
4400,第149位
4401,卡蓋拉河
4402,2006年
4403,公路網絡
4404,農村
4405,1974年
4406,盧旺達國家歌舞團
4407,聯合國
4408,圖西族
4409,君主制
4410,特瓦族
4411,1999年
4412,新臺址
4413,2010年
4414,央視網
4415,1988年
4416,2009年初
4417,文本
4418,所有日常的意義活動
4419,文化不只是傳統上所謂的精緻藝術與普普藝術，還包括了所有日常的意義活動
4420,58勝24負
4421,羅馬隊
4422,紐約尼克
4423,2003年
4424,21負
4425,2003年
4426,真人
4427,波子
4428,道士
4429,正一派
4430,英國
4431,約翰羅納德魯埃爾托爾金
4432,華格納
4433,芬蘭
4434,1913年
4435,1968年
4436,1815年
4437,1934年
4438,風光
4439,人權狀況
4440,20世紀
4441,清末民初
4442,王怡
4443,戶籍制度
4444,有相當多的地區實施站住制度來限制公民自由。中國頒佈了勞動法，並保護勞動者的合法權益
4445,六四事件
4446,中華人民共和國外交部發言人
4447,中華人民共和國外交部發言人
4448,人
4449,美國
4450,價值爭議
4451,苦修隱居
4452,蔣中正
4453,畜牧業
4454,三次社會大分工
4455,解體
4456,19世紀
4457,拿破崙
4458,清發
4459,1857年
4460,1867年
4461,外交戰略失誤
4462,1870年
4463,德意志帝國
4464,1873年
4465,1850年
4466,實權
4467,實權完全
4468,中華人民共和國
4469,2000年
4470,戰國時期
4471,四季
4472,都江堰市以世界著名古代水利工程都江堰而得名，見於戰國時期的獨角燕，歷經2000多年風雨，人發揮着越來越巨大的作用，千年五八股諺
4473,中國大陸
4474,問你伯
4475,溫尼伯湖
4476,冰河時期
4477,皮毛貿易
4478,1611年
4479,蘇維埃俄國政府
4480,1987年
4481,航空運輸
4482,空鐵聯運
4483,機場聯絡軌道系統
4484,2395平方公里
4485,雲南省大理白族自治州
4486,衝鋒槍
4487,衝鋒槍
4488,卡賓槍
4489,可以
4490,日本
4491,第一次世界大戰當中的[UNK]壕戰
4492,美國
4493,mp5在涉及的準確度以及整體的性能上比較齊的衝鋒槍有很大的進步。因此，mp5系列在1980年的倫敦伊朗大使館瑕疵人質事件當中大出風頭，執行攻堅任務的英國
4494,1960年
4495,陝西省
4496,長江水系
4497,中南部
4498,副熱帶季風氣候
4499,秦嶺
4500,描寫秦嶺山路的作品是?[SEP]就是對秦嶺山麓的描寫。現已建成多條穿越秦嶺的鐵路和高速公路
4501,1912年
4502,
4503,第一次世界大戰
4504,日治時期
4505,1927年
4506,大東亞戰爭
4507,中日戰爭
4508,修改日美安保條約
4509,日美安保條約
4510,健康
4511,
4512,貪污
4513,一連串的醜聞
4514,日本社會黨
4515,平成時代
4516,飛鳥時代
4517,天智天皇
4518,587年
4519,587年
4520,源平合戰
4521,1185年
4522,北條時政掌握，北條政子
4523,女媧
4524,人首蛇身
4525,始祖
4526,
4527,統計力學
4528,1977年
4529,北美洲
4530,空氣稀薄的山區
4531,1540年
4532,葡萄牙人
4533,方濟各沙勿略
4534,印度
4535,朱迪
4536,和談破裂
4537,失敗
4538,七月初十
4539,保定
4540,朱莉
4541,873人
4542,近年之一時，朱莉得到了很多來自宦官的幫助
4543,大明軍紛紛叛變
4544,景龍
4545,中央軍委一次獲勝的機會是嘟嘟或能公章，一門幾乎要攻下時，因背離所容所繫只得停止。功敗垂成。農曆十月，北平
4546,郭英
4547,潮州體育館
4548,民間體育活動
4549,潮州市體委
4550,中國四大古橋
4551,2001年
4552,亞熱帶海洋性季風氣候
4553,潮州人民
4554,潮州
4555,2008年成爲兩岸首批滬通開放港口。潮州人多地少
4556,
4557,14800日元
4558,1995年
4559,民族主義
4560,15.7億
4561,穆斯林世界
4562,賓夕法尼亞州
4563,世界鋼都
4564,2006年
4565,p之寶鋼人隊
4566,石灰石
4567,地理環境看，匹茲堡附近地區的煤礦石灰石，和鐵礦石蘊藏量豐富，加上內河港口的運輸便利
4568,匹茲堡
4569,文藝復興
4570,瑞士近衛隊
4571,米開蘭，基羅
4572,意大利
4573,積極進攻
4574,基拉奇
4575,中國南海
4576,西沙羣島
4577,國共內戰
4578,日本開始全面侵華。1939年4月9日，日本入侵西沙羣島，並驅逐佔領永興島的法國人員，西沙羣島完全被日軍佔領。1945年，中國
4579,法國
4580,王世傑
4581,第二次國共內戰失利後
4582,1950年
4583,美國公路邊的加油站附屬小店
4584,1980年代
4585,
4586,阿斯頓公園球場
4587,阿斯頓維拉
4588,1987年
4589,5000000美元
4590,1987年
4591,1961年
4592,嘉靖九年
4593,三層
4594,祈年殿
4595,七星石
4596,巴西庫裏奇巴
4597,巴西庫裏奇巴
4598,1859年
4599,物種起源或物種源自全稱，論處在生存競爭中的，物種之起源，是達爾文論述生物演化
4600,
4601,1860
4602,土瓜灣
4603,土瓜灣道工廠大廈
4604,2012年
4605,25個
4606,西奧多羅斯福
4607,完顏宗弼
4608,周之偉
4609,完顏宗弼
4610,後勤的問題
4611,不能
4612,二週
4613,水準測量
4614,莫須有
4615,政治人物
4616,
4617,6月
4618,2001年
4619,大興區
4620,河洛
4621,甲午戰爭
4622,施朗
4623,馬關條約
4624,50年
4625,本省人
4626,1980年代
4627,1980年代
4628,亞洲四小龍
4629,1996年
4630,李登輝
4631,李登輝
4632,多元文化主義
4633,臺灣
4634,海拔高度
4635,臺灣海峽的隔離
4636,1972年
4637,烏山頭水庫
4638,1972年
4639,
4640,日治時期前期
4641,擺脫石油危機
4642,1987年
4643,臺灣政黨
4644,日治時期
4645,21個
4646,中華人民共和國
4647,世界衛生組織
4648,臺灣醫界聯盟基金會
4649,2009年
4650,臺灣文化基金會
4651,中華民國國際經濟合作協會
4652,1995年
4653,元宵節
4654,元宵節
4655,香火鼎盛
4656,清治時期
4657,
4658,零食
4659,英語
4660,1932年
4661,詞語不通
4662,金瀟明
4663,16世紀
4664,中國
4665,27個
4666,日本文化
4667,
4668,鄉土意識
4669,中華隊
4670,臺灣
4671,巧固球
4672,臺灣
4673,繁殖
4674,氾濫成災
4675,飛機起降架次
4676,100億
4677,四川省
4678,萬佛頂
4679,粵語
4680,粵語
4681,中國的哪一個朝代
4682,瑞士
4683,瑞士
4684,阿爾卑斯山脈
4685,荷蘭
4686,1948年
4687,德國
4688,德國
4689,英國
4690,英國
4691,混合動力技術
4692,國家郵政局
4693,
4694,1995年
4695,44名
4696,1972年
4697,1972年
4698,田納西州
4699,1998年
4700,高爾
4701,2008年
4702,英國
4703,量子力學
4704,1999年
4705,1999年
4706,底拉克
4707,佛羅里達
4708,迪拉克
4709,科本哈根
4710,真空極化
4711,1930年
4712,不想出名
4713,認知花店磁場中的起點的文章中，第八課探討了吃蛋雞
4714,1937年
4715,婆羅門教
4716,天道
4717,一個過程
4718,
4719,新的地點
4720,洋務運動
4721,蔣公玉棟
4722,穆斯林
4723,啓蒙時期
4724,十字軍東征
4725,歐洲
4726,宗教激進主義
4727,科學革命
4728,承兌論
4729,劉銘傳
4730,舊金山和約
4731,毛澤東
4732,支持日本關于歸還領土的要求是中國的一貫政策
4733,中國大陸
4734,公元三世紀
4735,張一俊
4736,1992年
4737,俄羅斯聯邦沒有完全接替該國，最後仍爲俄羅斯聯邦主體之一
4738,1992年
4739,1944年
4740,普京
4741,中華人民共和國政府過去未正式承認，唐努烏梁海的歸屬問題的官方表述，最炫民族風社出版的各國概況指出，蘇聯
4742,哭泣
4743,18
4744,食物中毒
4745,專屬經濟區有純經濟海域，是指國際海洋法中解決國家之間的，因，海域爭端而提出的一個區域概念。專屬經濟區
4746,澳洲
4747,澳洲
4748,下議院
4749,五年
4750,信任案
4751,愛爾蘭
4752,蘇格蘭與愛爾蘭
4753,愛德華二世
4754,國內的貴族政治與神職人員影響重大
4755,需對，權力來源的選民負責
4756,行政院話
4757,宋代
4758,蘇菲派
4759,北高加索
4760,一二八事變
4761,1932年
4762,上海北站
4763,1983年
4764,1983年
4765,鐵道部
4766,工程打樁
4767,1982年
4768,華東建築設計院
4769,
4770,
4771,福建籍
4772,三成
4773,香港的金融中心地位則比新加坡更優越，在大多數金融中心排名上，香港
4774,2004年
4775,南陽敏
4776,全鋼島
4777,香港
4778,香港
4779,香港
4780,香港人籍貫都是香港，而主機可以有多個說法，但一般都是以元末明初各省的遷移
4781,北宋
4782,香港
4783,六七暴動後的香港運動
4784,1950年
4785,深圳
4786,荃灣新市鎮
4787,流動性減低
4788,荃灣新市鎮
4789,九龍東。這些區域性的一名漢子，我連個明細分開，拒絕有關，當然現今因爲廣州話的通行，不少人已經佔居，但仍有很多人在某地區
4790,廣東
4791,1945年
4792,經商而致富
4793,中西區
4794,中西區
4795,潮州人
4796,人一很長
4797,英國
4798,郭春秧
4799,閩東人
4800,郭鶴年
4801,歐洲
4802,太平天國戰亂
4803,港
4804,大量廣州人因太平天國戰亂涌入九龍，而來港的人口又以男性比例較多
4805,1970年
4806,
4807,山水瘦肉粥街
4808,1960年代
4809,山水瘦肉粥街
4810,13%
4811,青龍教
4812,多男少
4813,51286人，語音44165人，男比女多7121人
4814,1161
4815,1954年
4816,航程不足
4817,臺灣
4818,金剛計劃
4819,蘇聯政府
4820,2月24日的飛龍計劃中，全部撤離南極島，大成軍品轉移工作順利完成，測孕得擡一包，共16487人。大陳島四天
4821,中央山脈
4822,臺東市
4823,鯉魚山
4824,元旦
4825,1976年
4826,非中國共產黨黨員
4827,取決於擔任者在中國共產黨內的地位和職務
4828,1982年
4829,雅克考文
4830,新石器時代
4831,劉傳仁等在省內也建立革命團體
4832,民國17年
4833,民國19年
4834,民國34年
4835,晉冀魯豫漢中原解放區
4836,中原軍區
4837,湖北省
4838,潛江高石碑鎮
4839,呂亮
4840,南京
4841,假宣傳
4842,腹背受敵。現在南昌空虛，我軍銳氣正盛，可以一舉攻破。敵軍聽說南昌失守，定會回師來救，這是我們在博洋湖迎擊，他肯定能取得勝利
4843,照舊參贊，機務兵
4844,正德16年
4845,高原
4846,漢高
4847,南極
4848,斷層
4849,聯邦總理
4850,只要聯邦部長，並圈定德國聯邦政府的政治方針。張力是由德國聯邦會議，根據聯邦總統的建議，未經辯論的選舉產生，再經聯邦總統任命
4851,1871年
4852,互相制衡
4853,總統和內閣
4854,約翰洛克
4855,美國
4856,出國民議會
4857,1974年
4858,受到1974年葡萄牙康乃馨革命影響
4859,孫中山
4860,
4861,2005年
4862,國防部
4863,12架
4864,中華人民共和國
4865,安徽省
4866,一處
4867,巴士海峽
4868,美國工業工程師學會
4869,科學管理
4870,產業工程
4871,
4872,星期日南華早報
4873,1903年
4874,1903年
4875,北京
4876,李旺陽
4877,2006年
4878,電訊盈科
4879,阿里，不哥
4880,
4881,大蒙古國
4882,元世祖
4883,1668年，元世祖發起全面送之戰，首先派劉振宇25率軍攻打襄陽市，稱，襄樊之戰。1274年
4884,沒收已解決朝廷的財政問題
4885,任用理財派官員來解決財政問題
4886,1260年
4887,忽必烈
4888,1260年
4889,忽必烈
4890,徐壽輝部
4891,福建
4892,
4893,1388年
4894,城關
4895,刑審
4896,1260年
4897,1234年
4898,法國
4899,1316年
4900,馬可波羅遊記
4901,1217年
4902,蒙古軍
4903,官田
4904,
4905,自然災害
4906,畜牧業
4907,鳥寧靜
4908,林百欣
4909,專賣政策
4910,元朝
4911,元朝
4912,元朝
4913,陳真將
4914,伊斯蘭教
4915,成吉思汗西征時，潛伏許多西域回教國家
4916,王羲之
4917,草書
4918,趙夢瑤
4919,元朝
4920,阿布札
4921,約魯巴
4922,阿達馬瓦高原
4923,南非
4924,南非
4925,
4926,燕京大學
4927,中國協和醫學院
4928,美國
4929,中華人民共和國政府
4930,2005年
4931,舊金山和約
4932,1970年代
4933,中國大陸
4934,亞太營運中心
4935,2002年
4936,年代
4937,幼兒托教，另一項問題[SEP]年代，臺灣省主席謝東閔提倡客廳及工廠成爲一道奇觀。大量的農村人口涌入城市，導致過度會人口激增，形成了大臺北地區等多塊錢。隨着人口的流動，家庭結構也隨之變化小
4938,1970年代
4939,原住民族
4940,1947年
4941,1950年代
4942,高雄市
4943,三七事件
4944,1999年
4945,19世紀末
4946,重商政策盛行，進口猛增，與此同時，本土生產含出口極少，導致印度民族工業也急需銳減，只有得益於全球產業革命
4947,奧斯曼伊斯蘭政權
4948,阿姆利則慘案
4949,加爾各答
4950,後勤補給的中斷
4951,罪行
4952,白色抗爭
4953,1997年
4954,1960年代
4955,1960年代
4956,三季隊
